ID,Order Group,Condition,Trial,Reference Stiffness,Test Stiffness,Stiffness Difference (%),Duration (s),Is Catch Trial,Is Correct,Truth Switch Position,Selected Switch Position
21,B,HighReferenceStiffness,25,0.4,0.544,36,33.291,False,True,8,8
21,B,HighReferenceStiffness,26,0.4,0.528,32,29.203,False,True,10,10
21,B,HighReferenceStiffness,27,0.4,0.512,28,23.571,False,True,1,1
21,B,HighReferenceStiffness,28,0.4,0.496,24,70.567,False,False,9,3
21,B,HighReferenceStiffness,29,0.4,0.496,24,86.524,False,False,6,7
21,B,HighReferenceStiffness,30,0.4,0.512,28,96.697,False,True,3,3
21,B,HighReferenceStiffness,31,0.4,0.496,24,97.278,False,False,4,7
21,B,HighReferenceStiffness,32,0.4,0.496,24,84.307,False,False,4,5
21,B,LowReferenceStiffness,1,0.1,0.2,100,48.722,False,True,6,6
21,B,LowReferenceStiffness,2,0.1,0.196,96,123.417,False,True,9,9
21,B,LowReferenceStiffness,3,0.1,0.192,92,48.607,False,True,7,7
21,B,LowReferenceStiffness,4,0.1,0.188,88,44.018,False,True,3,3
21,B,LowReferenceStiffness,5,0.1,0.184,84,155.502,False,False,10,8
21,B,LowReferenceStiffness,6,0.1,0.184,84,147.894,False,True,9,9
21,B,LowReferenceStiffness,7,0.1,0.18,80,38.704,False,True,8,8
21,B,LowReferenceStiffness,8,0.1,0.176,76,55.733,False,True,1,1
21,B,LowReferenceStiffness,9,0.1,0.172,72,52.724,False,True,6,6
21,B,LowReferenceStiffness,10,0.1,0.168,68,98.418,False,True,7,7
21,B,LowReferenceStiffness,11,0.1,0.164,64,99.471,False,True,4,4
21,B,LowReferenceStiffness,12,0.1,0.16,60,85.577,False,False,3,7
21,B,LowReferenceStiffness,13,0.1,0.16,60,64.9,False,True,5,5
21,B,LowReferenceStiffness,14,0.1,0.156,56,180.713,False,True,2,2
21,B,LowReferenceStiffness,15,0.1,0.152,52,99.395,False,False,9,4
21,B,LowReferenceStiffness,16,0.1,0.152,52,106.079,False,True,5,5
21,B,LowReferenceStiffness,17,0.1,0.148,48,111.956,False,False,6,3
21,B,LowReferenceStiffness,18,0.1,0.148,48,115.846,False,False,7,4
21,B,LowReferenceStiffness,19,0.1,0.152,52,93.09,False,True,8,8
21,B,LowReferenceStiffness,20,0.1,0.148,48,48.822,False,True,2,2
21,B,LowReferenceStiffness,21,0.1,0.144,44,86.983,False,True,4,4
21,B,LowReferenceStiffness,22,0.1,0.14,40,71.873,False,False,3,1
21,B,LowReferenceStiffness,23,0.1,0.14,40,85.033,False,False,10,3
21,B,LowReferenceStiffness,24,0.1,0.144,44,86.417,False,False,9,5
21,B,LowReferenceStiffness,25,0.1,0.144,44,129.416,False,False,9,4
21,B,LowReferenceStiffness,26,0.1,0.148,48,102.609,False,False,7,5
21,B,LowReferenceStiffness,27,0.1,0.148,48,121.427,False,True,3,3
21,B,LowReferenceStiffness,28,0.1,0.144,44,65.753,False,False,2,1
21,B,LowReferenceStiffness,29,0.1,0.144,44,75.461,False,False,4,9
22,A,HighReferenceStiffness,1,0.4,0.8,100,45.415,False,True,6,6
22,A,HighReferenceStiffness,2,0.4,0.784,96,39.016,False,True,8,8
22,A,HighReferenceStiffness,3,0.4,0.768,92,96.305,False,True,9,9
22,A,HighReferenceStiffness,4,0.4,0.752,88,72.056,False,True,10,10
22,A,HighReferenceStiffness,5,0.4,0.736,84,38.846,False,True,2,2
22,A,HighReferenceStiffness,6,0.4,0.72,80,20.969,False,True,8,8
22,A,HighReferenceStiffness,7,0.4,0.704,76,44.139,False,True,3,3
22,A,HighReferenceStiffness,8,0.4,0.688,72,27.161,False,True,4,4
22,A,HighReferenceStiffness,9,0.4,0.672,68,33.67,False,True,5,5
22,A,HighReferenceStiffness,10,0.4,0.656,64,46.926,False,True,1,1
22,A,HighReferenceStiffness,11,0.4,0.64,60,27.465,False,True,9,9
22,A,HighReferenceStiffness,12,0.4,0.624,56,45.549,False,True,4,4
22,A,HighReferenceStiffness,13,0.4,0.608,52,29.204,False,True,6,6
22,A,HighReferenceStiffness,14,0.4,0.592,48,28.323,False,True,8,8
22,A,HighReferenceStiffness,15,0.4,0.576,44,25.326,False,True,7,7
22,A,HighReferenceStiffness,16,0.4,0.56,40,30.686,False,True,7,7
22,A,HighReferenceStiffness,17,0.4,0.544,36,42.329,False,True,5,5
22,A,HighReferenceStiffness,18,0.4,0.528,32,33.47,False,True,3,3
22,A,HighReferenceStiffness,19,0.4,0.512,28,41.543,False,True,1,1
22,A,HighReferenceStiffness,20,0.4,0.496,24,58.614,False,False,9,0
22,A,HighReferenceStiffness,21,0.4,0.496,24,112.091,False,False,5,0
22,A,HighReferenceStiffness,22,0.4,0.512,28,25.757,False,True,6,6
22,A,HighReferenceStiffness,23,0.4,0.496,24,73.308,False,False,9,2
22,A,HighReferenceStiffness,24,0.4,0.496,24,81.165,False,True,4,4
22,A,HighReferenceStiffness,25,0.4,0.48,20,92.7,False,True,2,2
22,A,HighReferenceStiffness,26,0.4,0.464,16,108.024,False,False,2,7
22,A,HighReferenceStiffness,27,0.4,0.464,16,83.403,False,False,8,5
22,A,HighReferenceStiffness,28,0.4,0.48,20,35.129,False,True,2,2
22,A,HighReferenceStiffness,29,0.4,0.464,16,106.903,False,False,3,6
22,A,HighReferenceStiffness,30,0.4,0.464,16,75.335,False,False,1,5
22,A,LowReferenceStiffness,1,0.1,0.2,100,17.483,False,True,7,7
22,A,LowReferenceStiffness,2,0.1,0.196,96,93.45,True,False,0,5
22,A,LowReferenceStiffness,3,0.1,0.196,96,19.094,False,True,5,5
22,A,LowReferenceStiffness,4,0.1,0.192,92,61.888,False,True,2,2
22,A,LowReferenceStiffness,5,0.1,0.188,88,18.832,False,True,6,6
22,A,LowReferenceStiffness,6,0.1,0.184,84,20.311,False,True,8,8
22,A,LowReferenceStiffness,7,0.1,0.18,80,28.459,False,True,4,4
22,A,LowReferenceStiffness,8,0.1,0.176,76,26.613,False,True,9,9
22,A,LowReferenceStiffness,9,0.1,0.172,72,19.822,False,True,6,6
22,A,LowReferenceStiffness,10,0.1,0.168,68,55.534,False,True,1,1
22,A,LowReferenceStiffness,11,0.1,0.164,64,45.142,False,False,1,0
22,A,LowReferenceStiffness,12,0.1,0.164,64,37.303,False,True,3,3
22,A,LowReferenceStiffness,13,0.1,0.16,60,41.658,False,True,3,3
22,A,LowReferenceStiffness,14,0.1,0.156,56,33.068,False,True,3,3
22,A,LowReferenceStiffness,15,0.1,0.152,52,29.171,False,True,7,7
22,A,LowReferenceStiffness,16,0.1,0.148,48,14.221,False,True,9,9
22,A,LowReferenceStiffness,17,0.1,0.144,44,52.009,False,False,2,0
22,A,LowReferenceStiffness,18,0.1,0.144,44,24.408,False,True,8,8
22,A,LowReferenceStiffness,19,0.1,0.14,40,56.793,False,False,4,5
22,A,LowReferenceStiffness,20,0.1,0.14,40,59.001,False,True,3,3
22,A,LowReferenceStiffness,21,0.1,0.136,36,24.496,False,False,9,5
22,A,LowReferenceStiffness,22,0.1,0.136,36,56.576,False,False,10,0
22,A,LowReferenceStiffness,23,0.1,0.14,40,53.17,True,False,0,4
22,A,LowReferenceStiffness,24,0.1,0.14,40,51.896,False,False,6,8
22,A,LowReferenceStiffness,25,0.1,0.144,44,50.439,False,False,7,2
22,A,LowReferenceStiffness,26,0.1,0.144,44,58.719,False,False,10,2
22,A,LowReferenceStiffness,27,0.1,0.148,48,26.105,False,True,1,1
22,A,LowReferenceStiffness,28,0.1,0.144,44,52.986,False,False,10,0
22,A,LowReferenceStiffness,29,0.1,0.144,44,63.736,False,False,10,4
22,A,LowReferenceStiffness,30,0.1,0.148,48,29.173,True,False,0,10
22,A,LowReferenceStiffness,31,0.1,0.148,48,24.085,False,True,8,8
22,A,LowReferenceStiffness,32,0.1,0.144,44,36.53,False,False,6,3
22,A,LowReferenceStiffness,33,0.1,0.144,44,49.209,False,True,2,2
22,A,LowReferenceStiffness,34,0.1,0.14,40,24.244,False,False,6,0
22,A,LowReferenceStiffness,35,0.1,0.14,40,48.235,False,True,6,6
22,A,LowReferenceStiffness,36,0.1,0.136,36,29.605,False,False,1,0
22,A,LowReferenceStiffness,37,0.1,0.136,36,41.634,False,True,4,4
22,A,LowReferenceStiffness,38,0.1,0.132,32,24.39,False,False,3,0
22,A,LowReferenceStiffness,39,0.1,0.132,32,39.226,False,True,6,6
22,A,LowReferenceStiffness,40,0.1,0.128,28,39.904,False,True,2,2
22,A,LowReferenceStiffness,41,0.1,0.124,24,36.46,False,False,4,0
22,A,LowReferenceStiffness,42,0.1,0.124,24,47.773,False,False,1,2
23,B,HighReferenceStiffness,1,0.4,0.8,100,21.502,False,True,7,7
23,B,HighReferenceStiffness,2,0.4,0.784,96,13.717,False,True,8,8
23,B,HighReferenceStiffness,3,0.4,0.768,92,12.987,False,True,5,5
23,B,HighReferenceStiffness,4,0.4,0.752,88,26.198,False,True,3,3
23,B,HighReferenceStiffness,5,0.4,0.736,84,10.296,False,True,10,10
23,B,HighReferenceStiffness,6,0.4,0.72,80,12.969,False,True,4,4
23,B,HighReferenceStiffness,7,0.4,0.704,76,17.677,False,True,5,5
23,B,HighReferenceStiffness,8,0.4,0.688,72,26.22,False,True,2,2
23,B,HighReferenceStiffness,9,0.4,0.672,68,11.942,False,True,6,6
23,B,HighReferenceStiffness,10,0.4,0.656,64,10.431,False,True,7,7
23,B,HighReferenceStiffness,11,0.4,0.64,60,12.554,False,True,4,4
23,B,HighReferenceStiffness,12,0.4,0.624,56,15.423,False,True,2,2
23,B,HighReferenceStiffness,13,0.4,0.608,52,22.087,False,True,2,2
23,B,HighReferenceStiffness,14,0.4,0.592,48,12.095,False,True,6,6
23,B,HighReferenceStiffness,15,0.4,0.576,44,13.839,False,True,5,5
23,B,HighReferenceStiffness,16,0.4,0.56,40,17.8,False,True,9,9
23,B,HighReferenceStiffness,17,0.4,0.544,36,8.594,False,True,10,10
23,B,HighReferenceStiffness,18,0.4,0.528,32,16.115,False,True,10,10
23,B,HighReferenceStiffness,19,0.4,0.512,28,17.552,False,True,9,9
23,B,HighReferenceStiffness,20,0.4,0.496,24,46.558,False,True,1,1
23,B,HighReferenceStiffness,21,0.4,0.48,20,40.286,True,False,0,5
23,B,HighReferenceStiffness,22,0.4,0.48,20,28.822,False,True,2,2
23,B,HighReferenceStiffness,23,0.4,0.464,16,33.161,False,False,10,0
23,B,HighReferenceStiffness,24,0.4,0.464,16,57.395,False,False,1,8
23,B,HighReferenceStiffness,25,0.4,0.48,20,34.366,False,False,1,2
23,B,HighReferenceStiffness,26,0.4,0.48,20,81.671,False,False,5,6
23,B,HighReferenceStiffness,27,0.4,0.496,24,65.937,False,False,1,5
23,B,HighReferenceStiffness,28,0.4,0.496,24,71.943,False,False,7,3
23,B,HighReferenceStiffness,29,0.4,0.512,28,12.988,False,False,5,9
23,B,HighReferenceStiffness,30,0.4,0.512,28,64.239,False,True,3,3
23,B,HighReferenceStiffness,31,0.4,0.496,24,53.261,False,True,4,4
23,B,HighReferenceStiffness,32,0.4,0.48,20,27.801,False,False,6,5
23,B,HighReferenceStiffness,33,0.4,0.48,20,73.755,False,False,7,3
23,B,HighReferenceStiffness,34,0.4,0.496,24,70.0,False,True,1,1
23,B,HighReferenceStiffness,35,0.4,0.48,20,31.654,False,False,7,5
23,B,HighReferenceStiffness,36,0.4,0.48,20,25.815,False,True,3,3
23,B,HighReferenceStiffness,37,0.4,0.464,16,67.597,False,False,1,5
23,B,HighReferenceStiffness,38,0.4,0.464,16,55.601,False,False,1,10
23,B,LowReferenceStiffness,1,0.1,0.2,100,44.833,False,True,3,3
23,B,LowReferenceStiffness,2,0.1,0.196,96,120.024,False,True,10,10
23,B,LowReferenceStiffness,3,0.1,0.192,92,44.525,False,True,1,1
23,B,LowReferenceStiffness,4,0.1,0.188,88,21.815,False,True,8,8
23,B,LowReferenceStiffness,5,0.1,0.184,84,42.826,False,True,10,10
23,B,LowReferenceStiffness,6,0.1,0.18,80,169.04,False,True,1,1
23,B,LowReferenceStiffness,7,0.1,0.176,76,184.453,False,True,9,9
23,B,LowReferenceStiffness,8,0.1,0.172,72,164.45,True,True,0,0
23,B,LowReferenceStiffness,9,0.1,0.168,68,83.929,False,True,1,1
23,B,LowReferenceStiffness,10,0.1,0.164,64,139.954,False,True,3,3
23,B,LowReferenceStiffness,11,0.1,0.16,60,41.597,False,True,1,1
23,B,LowReferenceStiffness,12,0.1,0.156,56,54.238,False,True,9,9
23,B,LowReferenceStiffness,13,0.1,0.152,52,37.711,False,True,3,3
23,B,LowReferenceStiffness,14,0.1,0.148,48,96.212,False,True,1,1
23,B,LowReferenceStiffness,15,0.1,0.144,44,98.814,False,False,10,9
23,B,LowReferenceStiffness,16,0.1,0.144,44,246.511,False,True,1,1
23,B,LowReferenceStiffness,17,0.1,0.14,40,99.789,False,True,3,3
23,B,LowReferenceStiffness,18,0.1,0.136,36,167.151,False,True,4,4
23,B,LowReferenceStiffness,19,0.1,0.132,32,81.89,False,True,1,1
23,B,LowReferenceStiffness,20,0.1,0.128,28,58.532,False,True,5,5
23,B,LowReferenceStiffness,21,0.1,0.124,24,104.62,False,False,2,0
23,B,LowReferenceStiffness,22,0.1,0.124,24,123.983,False,True,9,9
23,B,LowReferenceStiffness,23,0.1,0.12,20,103.836,False,False,2,3
23,B,LowReferenceStiffness,24,0.1,0.12,20,132.942,False,True,6,6
23,B,LowReferenceStiffness,25,0.1,0.116,16,41.506,False,True,5,5
23,B,LowReferenceStiffness,26,0.1,0.112,12,33.846,False,False,3,9
23,B,LowReferenceStiffness,27,0.1,0.112,12,50.362,False,False,10,4
23,B,LowReferenceStiffness,28,0.1,0.116,16,44.189,False,False,6,0
23,B,LowReferenceStiffness,29,0.1,0.116,16,33.685,False,True,4,4
23,B,LowReferenceStiffness,30,0.1,0.112,12,62.079,False,True,5,5
23,B,LowReferenceStiffness,31,0.1,0.108,8,32.201,False,False,10,8
23,B,LowReferenceStiffness,32,0.1,0.108,8,69.954,False,False,2,6
23,B,LowReferenceStiffness,33,0.1,0.112,12,35.92,False,True,2,2
23,B,LowReferenceStiffness,34,0.1,0.108,8,90.889,False,True,6,6
23,B,LowReferenceStiffness,35,0.1,0.104,4,33.665,True,False,0,8
23,B,LowReferenceStiffness,36,0.1,0.104,4,34.813,False,False,1,3
24,A,HighReferenceStiffness,1,0.4,0.8,100,62.843,False,True,6,6
24,A,HighReferenceStiffness,2,0.4,0.784,96,36.331,False,True,3,3
24,A,HighReferenceStiffness,3,0.4,0.768,92,37.381,False,False,8,7
24,A,HighReferenceStiffness,4,0.4,0.768,92,48.321,False,True,8,8
24,A,HighReferenceStiffness,5,0.4,0.752,88,38.777,False,True,2,2
24,A,HighReferenceStiffness,6,0.4,0.736,84,29.629,False,True,1,1
24,A,HighReferenceStiffness,7,0.4,0.72,80,34.855,False,True,6,6
24,A,HighReferenceStiffness,8,0.4,0.704,76,44.88,False,True,9,9
24,A,HighReferenceStiffness,9,0.4,0.688,72,46.704,False,True,6,6
24,A,HighReferenceStiffness,10,0.4,0.672,68,43.494,False,True,5,5
24,A,HighReferenceStiffness,11,0.4,0.656,64,36.989,False,True,6,6
24,A,HighReferenceStiffness,12,0.4,0.64,60,40.755,False,True,1,1
24,A,HighReferenceStiffness,13,0.4,0.624,56,38.613,False,True,4,4
24,A,HighReferenceStiffness,14,0.4,0.608,52,43.548,False,True,8,8
24,A,HighReferenceStiffness,15,0.4,0.592,48,73.316,False,True,8,8
24,A,HighReferenceStiffness,16,0.4,0.576,44,42.31,False,True,4,4
24,A,HighReferenceStiffness,17,0.4,0.56,40,34.458,False,True,5,5
24,A,HighReferenceStiffness,18,0.4,0.544,36,40.859,False,True,3,3
24,A,HighReferenceStiffness,19,0.4,0.528,32,37.662,False,True,6,6
24,A,HighReferenceStiffness,20,0.4,0.512,28,30.945,False,True,5,5
24,A,HighReferenceStiffness,21,0.4,0.496,24,65.66,False,False,1,0
24,A,HighReferenceStiffness,22,0.4,0.496,24,113.592,False,False,5,0
24,A,HighReferenceStiffness,23,0.4,0.512,28,40.69,False,True,9,9
24,A,HighReferenceStiffness,24,0.4,0.496,24,74.149,False,False,2,1
24,A,HighReferenceStiffness,25,0.4,0.496,24,80.802,False,True,7,7
24,A,HighReferenceStiffness,26,0.4,0.48,20,204.676,False,False,4,0
24,A,HighReferenceStiffness,27,0.4,0.48,20,286.936,False,False,5,0
24,A,HighReferenceStiffness,28,0.4,0.496,24,97.945,False,True,4,4
24,A,HighReferenceStiffness,29,0.4,0.48,20,52.808,False,False,2,4
24,A,HighReferenceStiffness,30,0.4,0.48,20,121.475,False,False,10,0
24,A,LowReferenceStiffness,1,0.1,0.2,100,42.524,False,True,3,3
24,A,LowReferenceStiffness,2,0.1,0.196,96,50.056,False,True,4,4
24,A,LowReferenceStiffness,3,0.1,0.192,92,30.241,False,True,8,8
24,A,LowReferenceStiffness,4,0.1,0.188,88,61.789,True,True,0,0
24,A,LowReferenceStiffness,5,0.1,0.184,84,26.213,False,True,3,3
24,A,LowReferenceStiffness,6,0.1,0.18,80,48.82,False,True,1,1
24,A,LowReferenceStiffness,7,0.1,0.176,76,41.829,False,True,5,5
24,A,LowReferenceStiffness,8,0.1,0.172,72,42.197,False,True,8,8
24,A,LowReferenceStiffness,9,0.1,0.168,68,38.373,False,True,5,5
24,A,LowReferenceStiffness,10,0.1,0.164,64,60.943,False,True,10,10
24,A,LowReferenceStiffness,11,0.1,0.16,60,48.117,False,True,9,9
24,A,LowReferenceStiffness,12,0.1,0.156,56,97.372,False,True,5,5
24,A,LowReferenceStiffness,13,0.1,0.152,52,66.735,False,True,8,8
24,A,LowReferenceStiffness,14,0.1,0.148,48,35.56,False,True,2,2
24,A,LowReferenceStiffness,15,0.1,0.144,44,61.192,False,True,6,6
24,A,LowReferenceStiffness,16,0.1,0.14,40,115.216,False,True,9,9
24,A,LowReferenceStiffness,17,0.1,0.136,36,46.876,False,False,4,5
24,A,LowReferenceStiffness,18,0.1,0.136,36,73.001,False,True,3,3
24,A,LowReferenceStiffness,19,0.1,0.132,32,31.375,False,True,10,10
24,A,LowReferenceStiffness,20,0.1,0.128,28,74.247,False,False,8,0
24,A,LowReferenceStiffness,21,0.1,0.128,28,53.253,False,True,5,5
24,A,LowReferenceStiffness,22,0.1,0.124,24,60.27,False,False,4,0
24,A,LowReferenceStiffness,23,0.1,0.124,24,57.105,False,False,6,0
24,A,LowReferenceStiffness,24,0.1,0.128,28,45.616,False,True,2,2
24,A,LowReferenceStiffness,25,0.1,0.124,24,49.297,False,True,3,3
24,A,LowReferenceStiffness,26,0.1,0.12,20,59.471,False,False,6,0
24,A,LowReferenceStiffness,27,0.1,0.12,20,46.974,True,True,0,0
24,A,LowReferenceStiffness,28,0.1,0.116,16,85.908,False,False,8,9
24,A,LowReferenceStiffness,29,0.1,0.116,16,58.652,False,False,1,0
24,A,LowReferenceStiffness,30,0.1,0.12,20,62.471,False,False,5,6
24,A,LowReferenceStiffness,31,0.1,0.12,20,99.743,False,False,7,0
24,A,LowReferenceStiffness,32,0.1,0.124,24,77.449,False,True,3,3
24,A,LowReferenceStiffness,33,0.1,0.12,20,98.276,False,False,5,10
24,A,LowReferenceStiffness,34,0.1,0.12,20,117.609,False,False,6,10
